citationId,sourceId,locator,boundedContext,sourceFact,subjectAlignment,claimAlignment
CIT_JRN_R14_B02_SPC_TRIBONIOPHORUS_GRAEFFEI_PERSONALITY_ID_001,SRC_R14_B02_019,"Behavior, ecology, or adaptation section",When threatened the slug secretes exceptionally sticky dorsal mucus that can glue a frog predator to a surface long enough for escape.,When threatened the slug secretes exceptionally sticky dorsal mucus that can glue a frog predator to a surface long enough for escape.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_TRIBONIOPHORUS_GRAEFFEI_TERRAIN_BROAD_001,SRC_R14_B02_019,"Distribution, geography, or habitat section","It lives in moist east-Australian forest, woodland, heath, and gardens, sheltering beneath bark, logs, rocks, and leaf litter during dry weather.","It lives in moist east-Australian forest, woodland, heath, and gardens, sheltering beneath bark, logs, rocks, and leaf litter during dry weather.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_TRIBONIOPHORUS_GRAEFFEI_TERRAIN_SPECIFIC_001,SRC_R14_B02_019,"Distribution, geography, or habitat section","It lives in moist east-Australian forest, woodland, heath, and gardens, sheltering beneath bark, logs, rocks, and leaf litter during dry weather.","It lives in moist east-Australian forest, woodland, heath, and gardens, sheltering beneath bark, logs, rocks, and leaf litter during dry weather.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_VAMPYROTEUTHIS_INFERNALIS_PERSONALITY_ID_001,SRC_R14_B02_016,"Behavior, ecology, or adaptation section","The vampire squid controls photophores, flashes light, inverts its webbed arms, and releases luminous mucus as layered defenses rather than relying on ink.","The vampire squid controls photophores, flashes light, inverts its webbed arms, and releases luminous mucus as layered defenses rather than relying on ink.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_VAMPYROTEUTHIS_INFERNALIS_TERRAIN_BROAD_001,SRC_R14_B02_016,"Distribution, geography, or habitat section",It occupies deep tropical and temperate oxygen-minimum ocean layers where few large predators and little light occur.,It occupies deep tropical and temperate oxygen-minimum ocean layers where few large predators and little light occur.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_VAMPYROTEUTHIS_INFERNALIS_TERRAIN_SPECIFIC_001,SRC_R14_B02_016,"Distribution, geography, or habitat section",It occupies deep tropical and temperate oxygen-minimum ocean layers where few large predators and little light occur.,It occupies deep tropical and temperate oxygen-minimum ocean layers where few large predators and little light occur.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_ZEBRASOMA_VELIFERUM_PERSONALITY_ID_001,SRC_R14_B02_018,"Behavior, ecology, or adaptation section",A sharp scalpel-like spine on each side of the tail base can be raised and used defensively during close conflict.,A sharp scalpel-like spine on each side of the tail base can be raised and used defensively during close conflict.,EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_ZEBRASOMA_VELIFERUM_TERRAIN_BROAD_001,SRC_R14_B02_018,"Distribution, geography, or habitat section","The fish occurs on tropical Indo-Pacific coral and rocky reefs, lagoons, and adjacent seagrass areas.","The fish occurs on tropical Indo-Pacific coral and rocky reefs, lagoons, and adjacent seagrass areas.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R14_B02_SPC_ZEBRASOMA_VELIFERUM_TERRAIN_SPECIFIC_001,SRC_R14_B02_018,"Distribution, geography, or habitat section","The fish occurs on tropical Indo-Pacific coral and rocky reefs, lagoons, and adjacent seagrass areas.","The fish occurs on tropical Indo-Pacific coral and rocky reefs, lagoons, and adjacent seagrass areas.",EXACT_SPECIES,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_BENGALI_PERSONALITY_ID_001,SRC_R15_B01_002,"History, society, and culture sections","Bengali language, literature, music, art, and institutions developed through successive regional, sultanate, Mughal, colonial, and national contexts.","Bengali language, literature, music, art, and institutions developed through successive regional, sultanate, Mughal, colonial, and national contexts.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_BENGALI_TERRAIN_BROAD_001,SRC_R15_B01_002,Geographic distribution and history sections,"The exact ethnolinguistic culture is rooted in Bengal, a river-delta region divided today between Bangladesh and eastern India.","The exact ethnolinguistic culture is rooted in Bengal, a river-delta region divided today between Bangladesh and eastern India.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_BENGALI_TERRAIN_SPECIFIC_001,SRC_R15_B01_002,Geographic distribution and history sections,"The exact ethnolinguistic culture is rooted in Bengal, a river-delta region divided today between Bangladesh and eastern India.","The exact ethnolinguistic culture is rooted in Bengal, a river-delta region divided today between Bangladesh and eastern India.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_CAUCASUS_HIGHLAND_GEORGIAN_NORTH_CAUCASIAN_PERSONALITY_ID_001,SRC_R15_B01_024,"History, society, and culture sections",The Caucasus contains unusually dense linguistic and ethnic plurality shaped by highland separation and repeated imperial frontiers.,The Caucasus contains unusually dense linguistic and ethnic plurality shaped by highland separation and repeated imperial frontiers.,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_CAUCASUS_HIGHLAND_GEORGIAN_NORTH_CAUCASIAN_TERRAIN_BROAD_001,SRC_R15_B01_024,Geographic distribution and history sections,The canonical cluster spans the Greater and Lesser Caucasus highlands between the Black and Caspian seas.,The canonical cluster spans the Greater and Lesser Caucasus highlands between the Black and Caspian seas.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_CAUCASUS_HIGHLAND_GEORGIAN_NORTH_CAUCASIAN_TERRAIN_SPECIFIC_001,SRC_R15_B01_024,Geographic distribution and history sections,The canonical cluster spans the Greater and Lesser Caucasus highlands between the Black and Caspian seas.,The canonical cluster spans the Greater and Lesser Caucasus highlands between the Black and Caspian seas.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_GUJARATI_PERSONALITY_ID_001,SRC_R15_B01_041,"History, society, and culture sections",Gujarat's ports sustained long-running reciprocal maritime exchange with Persia and wider Indian Ocean networks under changing states.,Gujarat's ports sustained long-running reciprocal maritime exchange with Persia and wider Indian Ocean networks under changing states.,EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_GUJARATI_TERRAIN_BROAD_001,SRC_R15_B01_041,Geographic distribution and history sections,"The region includes the Gulf of Cambay coast, Kutch, Kathiawar, inland plains, and historic port cities.","The region includes the Gulf of Cambay coast, Kutch, Kathiawar, inland plains, and historic port cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_GUJARATI_TERRAIN_SPECIFIC_001,SRC_R15_B01_041,Geographic distribution and history sections,"The region includes the Gulf of Cambay coast, Kutch, Kathiawar, inland plains, and historic port cities.","The region includes the Gulf of Cambay coast, Kutch, Kathiawar, inland plains, and historic port cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_HUNGARIAN_MAGYAR_PERSONALITY_ID_001,SRC_R15_B01_014,"History, society, and culture sections","Magyar settlement in the Carpathian Basin and the later kingdom, partitions, and national institutions remain central documented historical reference points.","Magyar settlement in the Carpathian Basin and the later kingdom, partitions, and national institutions remain central documented historical reference points.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_HUNGARIAN_MAGYAR_TERRAIN_BROAD_001,SRC_R15_B01_014,Geographic distribution and history sections,"Hungarian communities are centered in the Carpathian Basin, especially the Danube and Tisza plains.","Hungarian communities are centered in the Carpathian Basin, especially the Danube and Tisza plains.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_HUNGARIAN_MAGYAR_TERRAIN_SPECIFIC_001,SRC_R15_B01_014,Geographic distribution and history sections,"Hungarian communities are centered in the Carpathian Basin, especially the Danube and Tisza plains.","Hungarian communities are centered in the Carpathian Basin, especially the Danube and Tisza plains.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_NORTH_AND_WEST_INDIAN_INDUS_GANGETIC_PERSONALITY_ID_001,SRC_R15_B01_022,"History, society, and culture sections","Indus and Gangetic river systems supported early stored-surplus settlements, planned cities, long-distance trade, and successive regional states.","Indus and Gangetic river systems supported early stored-surplus settlements, planned cities, long-distance trade, and successive regional states.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_NORTH_AND_WEST_INDIAN_INDUS_GANGETIC_TERRAIN_BROAD_001,SRC_R15_B01_022,Geographic distribution and history sections,"The canonical aggregate extends from Himalayan ranges through the Indo-Gangetic Plain and Thar Desert, organized around major rivers and cities.","The canonical aggregate extends from Himalayan ranges through the Indo-Gangetic Plain and Thar Desert, organized around major rivers and cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_NORTH_AND_WEST_INDIAN_INDUS_GANGETIC_TERRAIN_SPECIFIC_001,SRC_R15_B01_022,Geographic distribution and history sections,"The canonical aggregate extends from Himalayan ranges through the Indo-Gangetic Plain and Thar Desert, organized around major rivers and cities.","The canonical aggregate extends from Himalayan ranges through the Indo-Gangetic Plain and Thar Desert, organized around major rivers and cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_ROMANIAN_MOLDOVAN_PERSONALITY_ID_001,SRC_R15_B01_032,"History, society, and culture sections","Romanian-speaking populations formed across principalities and borderlands repeatedly divided or joined under Ottoman, Habsburg, Russian, Romanian, and Soviet rule.","Romanian-speaking populations formed across principalities and borderlands repeatedly divided or joined under Ottoman, Habsburg, Russian, Romanian, and Soviet rule.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_ROMANIAN_MOLDOVAN_TERRAIN_BROAD_001,SRC_R15_B01_032,Geographic distribution and history sections,"The exact language-cultural cluster spans the Carpathians, lower Danube, Prut and Dniester basins, and Black Sea approaches.","The exact language-cultural cluster spans the Carpathians, lower Danube, Prut and Dniester basins, and Black Sea approaches.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_ROMANIAN_MOLDOVAN_TERRAIN_SPECIFIC_001,SRC_R15_B01_032,Geographic distribution and history sections,"The exact language-cultural cluster spans the Carpathians, lower Danube, Prut and Dniester basins, and Black Sea approaches.","The exact language-cultural cluster spans the Carpathians, lower Danube, Prut and Dniester basins, and Black Sea approaches.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_RUSSIAN_EASTERN_EUROPEAN_PERSONALITY_ID_001,SRC_R15_B01_008,"History, society, and culture sections","East Slavic political and cultural histories were repeatedly reorganized across Rus principalities, imperial borders, Soviet institutions, and modern states.","East Slavic political and cultural histories were repeatedly reorganized across Rus principalities, imperial borders, Soviet institutions, and modern states.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_RUSSIAN_EASTERN_EUROPEAN_TERRAIN_BROAD_001,SRC_R15_B01_008,Geographic distribution and history sections,"The canonical cluster occupies the forest, forest-steppe, and river networks of eastern Europe and adjacent northern Eurasia.","The canonical cluster occupies the forest, forest-steppe, and river networks of eastern Europe and adjacent northern Eurasia.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_RUSSIAN_EASTERN_EUROPEAN_TERRAIN_SPECIFIC_001,SRC_R15_B01_008,Geographic distribution and history sections,"The canonical cluster occupies the forest, forest-steppe, and river networks of eastern Europe and adjacent northern Eurasia.","The canonical cluster occupies the forest, forest-steppe, and river networks of eastern Europe and adjacent northern Eurasia.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_SINHALESE_PERSONALITY_ID_001,SRC_R15_B01_035,"History, society, and culture sections","Chronicles describe rice fields and reservoirs, and historic Sinhalese kingdoms developed durable irrigation-supported agrarian and urban systems.","Chronicles describe rice fields and reservoirs, and historic Sinhalese kingdoms developed durable irrigation-supported agrarian and urban systems.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_SINHALESE_TERRAIN_BROAD_001,SRC_R15_B01_035,Geographic distribution and history sections,"Sinhalese communities span Sri Lanka's central mountains, low-country coasts, river basins, farms, and cities.","Sinhalese communities span Sri Lanka's central mountains, low-country coasts, river basins, farms, and cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_SINHALESE_TERRAIN_SPECIFIC_001,SRC_R15_B01_035,Geographic distribution and history sections,"Sinhalese communities span Sri Lanka's central mountains, low-country coasts, river basins, farms, and cities.","Sinhalese communities span Sri Lanka's central mountains, low-country coasts, river basins, farms, and cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_SOUTH_INDIAN_DRAVIDIAN_PERSONALITY_ID_001,SRC_R15_B01_007,"History, society, and culture sections","Dravidian language communities maintain long literary, temple, artistic, agricultural, and political traditions across multiple South Indian regions.","Dravidian language communities maintain long literary, temple, artistic, agricultural, and political traditions across multiple South Indian regions.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_SOUTH_INDIAN_DRAVIDIAN_TERRAIN_BROAD_001,SRC_R15_B01_007,Geographic distribution and history sections,The canonical aggregate spans the Deccan and southern peninsula from coasts and plains to the Western and Eastern Ghats.,The canonical aggregate spans the Deccan and southern peninsula from coasts and plains to the Western and Eastern Ghats.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_SOUTH_INDIAN_DRAVIDIAN_TERRAIN_SPECIFIC_001,SRC_R15_B01_007,Geographic distribution and history sections,The canonical aggregate spans the Deccan and southern peninsula from coasts and plains to the Western and Eastern Ghats.,The canonical aggregate spans the Deccan and southern peninsula from coasts and plains to the Western and Eastern Ghats.,EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_SOUTH_SLAVIC_PERSONALITY_ID_001,SRC_R15_B01_036,"History, society, and culture sections","South Slavic communities developed across shifting Byzantine, Ottoman, Habsburg, Venetian, Yugoslav, and successor-state boundaries.","South Slavic communities developed across shifting Byzantine, Ottoman, Habsburg, Venetian, Yugoslav, and successor-state boundaries.",EXACT_CULTURE,EIDOLON_AUTHORED_INFERENCE
CIT_JRN_R15_B01_CLT_SOUTH_SLAVIC_TERRAIN_BROAD_001,SRC_R15_B01_036,Geographic distribution and history sections,"The canonical aggregate spans Balkan mountains, the Adriatic coast, Danube tributaries, forests, plains, and cities.","The canonical aggregate spans Balkan mountains, the Adriatic coast, Danube tributaries, forests, plains, and cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
CIT_JRN_R15_B01_CLT_SOUTH_SLAVIC_TERRAIN_SPECIFIC_001,SRC_R15_B01_036,Geographic distribution and history sections,"The canonical aggregate spans Balkan mountains, the Adriatic coast, Danube tributaries, forests, plains, and cities.","The canonical aggregate spans Balkan mountains, the Adriatic coast, Danube tributaries, forests, plains, and cities.",EXACT_CULTURE,ACCEPTED_DIRECT_EVIDENCE
